Label,Text
Sad,"oh, i, miss, you, so, much, relay, but, i, hope, you, have, a, nice, friends, like, us, e"
Sad,"ugh, i, was, so, hungry, i, my, lunch, before, i, even, thought, to, take, a, pic"
Sad,"no, show, tonight, no, plans"
Sad,"off, to, take, a, mat, a"
Sad,"i, swear, i, took, it, by, mistake, it, was, somehow, attached, with, the, charger, e, apparently, it, needed, break, from, u, huh"
Sad,"every, day, of, my, life, lately, i, feel, ya, girl, ltd"
Sad,"i, want, to, see, my, bud, miss, loads"
Sad,"i, can, t, be, with, her, in, and, i, feel, fairly, useless, here, in"
Sad,"not, happy"
Sad,"mow, love, mow"
Sad,"oh, noon, that, sucks, did, you, for, another, show"
Sad,"just, spent, the, day, with, and, a, small, thing, that, got, wind, and, a, lot, oh, yeah, her, baby, now, slightly"
Sad,"i, wish, i, was, going, to, see, maintained, today, i, m, sad, i, font"
Sad,"travelling, to, la, to, see, my, grandpa, in, the, road, block, for, my, family, to"
Sad,"i, want, to, forgive, and, forget, this, please, and, i, font, like, him, i, promise, i, am, going, to, live, without, drama, for, please"
Sad,"snap, i, m, the, same, with, any, reality, show, watch, the, first, and, i, m, hooked, very, sad"
Sad,"no, one, is, at, the, dealership"
Sad,"stuck, at, work, stuck, at, work, i, m, hungry"
Sad,"i, feel, disturbed, and, sad"
Sad,"watching, Thomas, the, train, engine, makes, me, miss, Carlin"
Sad,"why, is, it, that, amp, are, soot, it, is, more, than, 50, e, of, my, entire, order, not, ordering, yet"
Sad,"wishing, i, could, go, with, to, to, go, climb, instead, i, m, stuck, at, work, all, weekend"
Sad,"lunch, over, going, back, to, work"
Sad,"mt, has, awful, service"
Sad,"wt, come, i, need, this, day, to, go, by"
Sad,"ooh, has, i, was, going, to, avoid, it, this, year, but, noon, anyone, e"
Sad,"what, a, let, down, no, today, did, an't, order, means, we, have, to, come, back, to, soon, amp, we, no, nothing, new"
Sad,"okay, togs, to, go, and, now, for, the, first, time, since, it, started, will, miss, the, block, party, on"
Sad,"watching, army, wives, and, it, always, makes, me, cry"
Sad,"i, drove, back, to, the, beach, staring, at, the, thing, on, the, seat, beside, me, feeling, very, depressed"
Sad,"i, m, german, i, think, i, should, be, able, to, go, to, Germany, for, free, whenever, i"
Sad,"such, a, romantic, i, cried, in, the, end, now, i, e, m, going, to, bed, i, e, m, so, tired"
Sad,"not, happy"
Sad,"i, need, horror, to, be, actually, not, enough, weird, horror, movies"
Sad,"the, best, day, ever, i, met, the, greatest, 10, year, old, but, i, will, never, see, them, again, hah, i, ll, miss, them, i, saw, them, 1, hour, sad"
Sad,"finally, Friday, but, still, grounded, till, next, Thursday, life"
Sad,"at, having, a, and, is, here, just, missing, you, my, beauty"
Sad,"still, no, eat, still, in, office, and, now, i, get, sick, throat, 3, days, before, i, leave, for, an, air, condition, throat, killing, tour, bus"
Sad,"twitter, dint, post, my, replies, and, tweets, for, ages, aunt, up, to, much, just, enjoying, the, sun"
Sad,"i, work, for, all, it, s, cracked, up, ta, be"
Sad,"vie, left, my, job, i, feel, a, lot, less, stressed, in, general, and, i, had, a, really, good, time, just, observing, how, much, the, kids, enjoy, the, process, of, creating, something, new"
Sad,"oh, my, tomorrow, as, god, you, re, lucky, i, might, have, to, put, it, off, for, yet, another, week"
Sad,"off, to, the, bank"
Sad,"mi, not, happy, my, iPod, or, laptop, font, know, but, one, has, decided, to, refuse, to, let, me, sync, my, songs, e, how, can, i, live, without, it, e"
Sad,"fell, down, while, lakes, hand, hurt, my, foot, amp, he, bruised, his, forehead, mi, such, a"
Sad,"i, clicked, on, the, check, out, pictures, of, and, it, went, to, a, spam, site, about, ordering, go, figure"
Sad,"dinner, with, folks, tonight, but, no, pouring, rain, in"
Sad,"oo, new, thatch, not, good"
Sad,"feeling, bad, for, she, cries, in, every, episode, i, watch, Waadt, too, much, TV"
Sad,"i, lost, a, follower, oh, well, probably, one, of, those, ones, anyway"
Sad,"i, I've, been, dead, the, past, 2, flu, sucks"
Sad,"mi, tired, feeling, crappy, hungry, and, still, dealing, with, my, house, of, the, smell, of, vomit"
Sad,"i, told, that, joke, at, in, one, person, laughed, for, life, at, 8"
Sad,"wish, i, was, there, wit, you, some, other, friend, of, mine, r, down, there, as, well, this, weekend, i, ll, be, working"
Sad,"oh, i, m, really, tired, of, these, endometriosis, amp, amp, amp, sleep, prob, just, ea, other, since, surgery"
Sad,"i, m, not, going, sadly, maybe, next, year, eh"
Sad,"pr, from, 5, to"
Sad,"hey, tom, i, m, happy, that, you, re, enjoying, brazil, but, i, m, sad, cuss, i, m, not, foin, to, see, you, in, your, show"
Sad,"i, wish, mum, had, an't, spent, forever, talking, to, me, so, i, could, call, my, later, i, do, an't, have, much, time, left, now, though"
Sad,"has, work, very, very, soon, way, too, soon"
Sad,"when, you, put, it, that, way, it, does, an't, make, much, sense, does, it"
Sad,"listening, to, hey, red, meth, aux, to, be, at, work, right, now"
Sad,"i, feel, so, shitty, right, now, i, just"
Sad,"i, I've, experienced, apathy, over, empathy, in, customer, service, situations, too, many, times, recently"
Sad,"you, know, i"
Sad,"missed, the, ups, guy, again, ugh, so, sad, but, i, got, some, cool, stuff, today, that, i, m, super, excited, about, and, looking, forward, to, tonight, too"
Sad,"vie, been, wanting, 2, but, will, be, gone, 4, 2, mo, amp, have, to, close, my, shops"
Sad,"finally, feels, like, a, nice, summer, day, and, i, m, feeling, sick"
Sad,"found, a, swing, set, for, sale, 2, blocks, from, home, super, cheap, i, want, it, 4, my, kids, but, no, one, is, answering, the, phone, listed"
Sad,"i, miss, heroes, already, come, one, fall"
Sad,"all, my, spare, time, seems, be, spent, doing, homework, this, weekend"
Sad,"i, m, feeling, so, just, ca, an't, get, things, to, work"
Sad,"just, did, campus, for, community, service"
Sad,"i, just, busy, myself, with, other, stuffs, but, never, with, blogs, or, that, will, only, make, me, feel, miserable"
Sad,"i, feel, so, abused, and, taken, advantage, of"
Sad,"that, little, girl, on, gt, how, sad, i, cried, lo"
Sad,"i, ended, up, not, going, because, my, left, knee, is, killing, me, i, think, i, pushed, myself, too, much, yesterday"
Sad,"please, do, an't, vote, for, her, out, of, sympathy, gt"
Sad,"aw, that, wee, made, me, cry, tears, dun, ma, face, lo, thatch, a, wee, shame, x"
Sad,"sitting, watching, got, f, all, talent, but, have, watched, a, small, girl, cry, and, it, s, sad"
Sad,"bless, the, little, girl, on, gt"
Sad,"so, sad, that, schools, have, to, close"
Sad,"how, tough, was, that, just, wanted, to, hug, her, like, my, own"
Sad,"phone, is, still, blocked, only, my, fac, 5, can, me"
Sad,"i, had, to, sell, guitar, hero, with, to, fund, with, ex"
Sad,"mi, feeling, ugly, lately"
Sad,"o, i, was, near, crying, for, her, sometimes, i, forget, that, its, actually, live, TV, e, i, takin, about, the, thing, e, xxx"
Sad,"nice, i, wish, twitter, would, mine"
Sad,"ugh, this, is, the, third, bottle, of, foundation, i, I've, broken"
Sad,"i, want, 2, but, i, gink, it, ll, get, shown, in, n, got, 2, go"
Sad,"well, their, not, nog, an, fit, her, in, with, this, big, long"
Sad,"mi, depressed, like, so"
Sad,"got, talent, such, a, cute, little, girl, feel, so, sorry, for, her, hope, finds, the, time, xx"
Sad,"the, rant, real, imaginary, will, ha, to, do, cookie"
Sad,"no, one, is, bringing, snacks"
Sad,"ugh, dunno, why, mi, just, not, in, the, best, of, how, do, i, know, if, i, have, allergies"
Sad,"i, could, clearly, feel, my, muscles, contract, every, time, i, cough, like, some, exercise, hah, and, mi, aching, from, it, now, sigh"
Sad,"i, want, to, join, but, i, live, in"
Sad,"the, bunny, is, longing, for, the, hoodie, she, left, in, the, car"
Sad,"it, was, going, to, happen, one, day, but, i, so, feel, for, the, girl, and, her, mum"
Sad,"but, i, like, the, idea, going, to, cinema, but"
Sad,"WWW, thatch, not, fair, to, me, now, mi, a, ill, sad"
Sad,"its, gloomy, in, la, no, sun, but, its, nice"
Sad,"excitement, 8, new, followers, overnight, sadness, 6, of, them, are, ad"
Sad,"oh, i, m, so, sorry, that, sucks, hard"
Sad,"sorry, i, m, creating, a, new, comedy, style, joking, quot"
Sad,"mog, i, m, going, to, with, fm, and, i, freaking, miss, ugh, today, kinda, sucks"
Sad,"mi, sad, for, the, kids, whose, mother, is, depressed, and, feeling, hopeless, because, of, her, health"
Sad,"a, beautiful, blog, but, not, able, to, it"
Sad,"plan, for, this, evening, dinner, shopping, for, dress, shirts, watching, up, going, to, bed, plan, for, Saturday, funeral, for, a, friend"
Sad,"sounds, good, i, still, like, Fridays, although, it, means, for, me, that, i, have, to, go, to, work"
Sad,"not, making, good, time, fucking, Chicago, traffic, photo"
Sad,"indeed, i, did, get, your, song, however, am, unable, to, listen"
Sad,"i, fucking, miss, that, band, so, so, much"
Sad,"miss, my, hubby, already"
Sad,"my, bk, only, had, and, left"
Sad,"needs, water, paper, and, coke, from, the, store, but, feels, too, sick, to, go, get, it"
Sad,"e, sorry, the, response, to, my, assistant, job, has, already, been, filled, please, check, back, soon, i, m, sure, she, will, not, last, long"
Sad,"i, thought, he, was, going, to, say, no, but, he, just, put, on, what, i, call, his, puppy, face, and, that, always, makes, me, feel, rotten"
Sad,"at, home, and, sore, knee"
Sad,"its, my, going, away, s, you, should, come"
Sad,"limited, web, access, i, thought, Europe, was, a, lot, more, than, we, were, regardless, have, fun, i, I've, never, been, to, Europe"
Sad,"i, miss, you, so"
Sad,"that, poor, girl, on, Britain, got, talent, god, love, her, forgot, the, words, and, cried, but, gets, a, second, chance, to, perform, again, e"
Sad,"that, really, sucks, i, think, i, might, cry, if, i, skipped, over, anything, important, i, do, an't, have, are, getting, to, be, disposable"
Sad,"WWW, poor, holly"
Sad,"people, r, weird"
Sad,"summer, hours, say, our, day, ends, at, mean, i, really, get, to, leave, at, 1"
Sad,"time, to, take, a, test"
Sad,"i, remember, reading, red, under, red, skies, and, feeling, a, bit, disappointed"
Sad,"getting, used, to, getting, up, in, the, cold, but, my, asthma, is, paying, for, it"
Sad,"is, actually, working, the, for, it"
Sad,"back, from, miss, it, already, check, out, my, new, giant, purple, bow, and, gold, wing, necklace, i, ltd"
Sad,"i, miss, my, dog, yeah, i, really, hope, dogs, go, to, is"
Sad,"orientation, it, s, work, but, sucks"
Sad,"me, no, like"
Sad,"do, an't, know, if, i, can, watch, holly, again, breaks, your, heart"
Sad,"my, favourite, iron, broke"
Sad,"i, wish, i, had, time, but, its, back, to, the, airport, already"
Sad,"i, I've, been, not, much, going, on, lately, games, over, the, wend, and, i, took, one, to, the, pills"
Sad,"i, feel, utterly, exhausted, and, unable, to, function"
Sad,"ya, ll, i, turned, off, my, device, updates, and, i, ca, an't, turn, em, back, on, i, feel, of, touch"
Sad,"dint, cry, at, the, end, but, was, very, sad, to, see, the, last, episode, of, er, man, that, was, a, good, series"
Sad,"the, wee, girl, started, crying, and, her, mum, came, on, was, such, a, shame"
Sad,"it, s, so, sad, i, love, ltd"
Sad,"man, i, still, have, an't, seen, that, bad, i, m, at, work"
Sad,"ps, sorry, about, Ur, uncle"
Sad,"i, hate, things, that, make, me, sad, n, wan, cry"
Sad,"found, none"
Sad,"Ur, leaving, me, for, a, week, i, know, i, font, see, u, everyday, but, i, like, the, fact, that, Ur, in, the, same, city, as, me"
Sad,"why, did, sound, input, for, my, computer, stop, working, it, s, not, the, mic, or, jack, webcam, mic, does, an't, work, checked, input, controls"
Sad,"i, really, would, feel, terrible, if, i, dint, let, certain, people, know"
Sad,"damn, that, s, too, bad, should, be, a, good, show, at, least, i, m, hoping, esp, since, it, s, in"
Sad,"too, tired, i, stay, i, must, finish, work, for, Sunday"
Sad,"ls, w, a, in, now, leads, southern, was, intentionally, not, mentioning, anything, and, it, got, anyhow"
Sad,"does, an't, seem, to, load, for, me, i, was, thinking, on, going, to, the, cages, but, apparently, you, got, ta, book, in"
Sad,"bust, how, i, m, sick, just, shoot, me, long, night, tonight"
Sad,"dude, fail, i, know, exactly, where, this, place, is, too"
Sad,"home, with, chocolate, and, peanut, butter, stupid, kids, on, my, bus, ruined, my, yearbook"
Sad,"only, gets, sadder"
Sad,"you, better, ask, about, me, i, do, an't, appreciate, you, neglecting, the, sir, fresh"
Sad,"i, might, be, a, because, my, ratio, is, 6"
Sad,"i, feel, shamed, hes, not, here"
Sad,"i, feel, like, the, song, of, dead, and, gone, by, garland"
Sad,"it, s, kind, of, hard, to, see, a, pic, of, a, if, the, pic, does, an't, exist"
Sad,"saying, goodbye, to"
Sad,"but, i, have, to, cause, i, missed, a, lot, of, classes"
Sad,"i, keep, receiving, beautiful, pics, of, the, beach, from, while, i, m, in, my, office, bitter"
Sad,"is, home, alone, yet, again, and, dad, rather, go, to, the, club, than, stay, in, with, me, or, take, me, out, yes, i, think, that, proves, how, loved, i, am"
Sad,"i, want, to, live, in, the, USA"
Sad,"or, even, noon, not, the, secret, please"
Sad,"another, two, hours, of, work, ugh, it, goes, by, so, slow, and, mi, sore"
Sad,"today, is, days, until, 2011, awesome, number, but, i, wish, it, was, an't, so, far, away"
Sad,"mi, freaking, out, worried, feeling, rejected"
Sad,"21, days, away, from, being"
Sad,"got, really, sick, today, text, me, later, nap, time"
Sad,"cant, find, my, red, lighter, that, reminds, me, of, may"
Sad,"fancies, a, worst, of, times, considering, i, ca, an't, have, any"
Sad,"he, was, an't, there, today, my, free, day, from, when, the, bell, rang, and, wen, it, rang, at, the, end, was, after"
Sad,"my, head, is, hurting"
Sad,"i, have, the, weirdest, all, over, my, legs, and, arms, what, the, heck, am, i, allergic, to, it, so, bad, dang, it"
Sad,"why, does, never, reply, to, mi, he, must, really, hate, me, l"
Sad,"just, getting, back, into, the, sore, from, my, surgery, and, time"
Sad,"is, not, feeling, well"
Sad,"i, close, my, eyes, i, can, hear, the, wailing, sounds, of, my, own, cries, taste, the, salty, taste, of, my, tears, and, feel, that, anger, and, hurt, my, heart"
Sad,"mi, not, the, only, one, that, feels, this, discomfort, and, discontent, in, general, as, by, matt, from, muse, quoted, here, talking, about, their, album, if, you, look, at, those, protests, in, France, the, size, and, level, of, protest, doesn't, really, relate, to, what, there, protesting, about"
Sad,"me, too, i, miss, it, i, however, will, for, the, rest, of, my, life"
Sad,"noes, no, kills, they, are, mostly, good, they, eat, bad, bugs, they, make, like, we, do, so, you, are, one, of, your, own"
Sad,"just, picked, me, up, for, the, show, my, out, cause, of, heartless, hit, and, run"
Sad,"this, is, a, big, weekend, final, project, is, due, Sunday, night, i, will, be, at, this, computer, all, day, and"
Sad,"my, tooth, is, bloody, killing, not, sure, i, can, wait, until, next, week, to, get, it, fixed"
Sad,"lots, of, today, no, fun"
Sad,"well, yes, lo, i, had, a, chat, with, them, earlier, there, just, not, willing, to, learn, anything, else"
Sad,"wanted, to, go, to, the, now, tired, anyways, i, have, to, go, to, work, tomorrow"
Sad,"in, love, with, the, i, had, money"
Sad,"i, feel, like, crap"
